file,total_tokens,hit_tokens,static_prefix_tokens,cache_hit_ratio,static_prefix_ratio,group,error
../../conversations_split_split/conversation_284_012.jsonl,34910,34398,12767,0.9853,0.3657,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_013.jsonl,36321,34909,12767,0.9611,0.3515,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_014.jsonl,41038,36320,12767,0.885,0.3111,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_015.jsonl,42264,41037,12767,0.971,0.3021,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_016.jsonl,45568,42263,12767,0.9275,0.2802,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_017.jsonl,47704,45567,12767,0.9552,0.2676,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_018.jsonl,49899,47703,12767,0.956,0.2559,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_019.jsonl,53023,49898,12767,0.9411,0.2408,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_020.jsonl,54465,53022,12767,0.9735,0.2344,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_021.jsonl,57050,54464,12767,0.9547,0.2238,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_022.jsonl,61757,57049,12767,0.9238,0.2067,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_023.jsonl,62551,61756,12767,0.9873,0.2041,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_024.jsonl,62929,62550,12767,0.994,0.2029,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_025.jsonl,64122,62928,12767,0.9814,0.1991,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_026.jsonl,69143,64121,12767,0.9274,0.1846,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_027.jsonl,69322,69142,12767,0.9974,0.1842,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_028.jsonl,69750,69321,12767,0.9938,0.183,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_029.jsonl,70110,69749,12767,0.9949,0.1821,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_030.jsonl,70769,70109,12767,0.9907,0.1804,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_031.jsonl,71157,70768,12767,0.9945,0.1794,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_032.jsonl,77231,71156,12767,0.9213,0.1653,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_284_033.jsonl,77891,77231,12767,0.9915,0.1639,a72252ad37785b8fbd615ac8ef7fee1a,
../../conversations_split_split/conversation_249_001.jsonl,13346,0,13346,0.0,1.0,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_002.jsonl,25891,13345,13346,0.5154,0.5155,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_003.jsonl,44185,25890,13346,0.5859,0.302,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_004.jsonl,52993,44184,13346,0.8338,0.2518,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_005.jsonl,53384,52992,13346,0.9927,0.25,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_006.jsonl,62602,53383,13346,0.8527,0.2132,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_007.jsonl,63485,62601,13346,0.9861,0.2102,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_008.jsonl,78387,63484,13346,0.8099,0.1703,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_009.jsonl,99443,78386,13346,0.7883,0.1342,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_010.jsonl,109402,99442,13346,0.909,0.122,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_011.jsonl,119262,109401,13346,0.9173,0.1119,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_012.jsonl,124803,119261,13346,0.9556,0.1069,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_013.jsonl,126052,124802,13346,0.9901,0.1059,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_014.jsonl,128810,126051,13346,0.9786,0.1036,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_015.jsonl,134037,128809,13346,0.961,0.0996,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_016.jsonl,134784,134036,13346,0.9945,0.099,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_017.jsonl,136342,134783,13346,0.9886,0.0979,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_018.jsonl,137077,136341,13346,0.9946,0.0974,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_019.jsonl,143047,137076,13346,0.9583,0.0933,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_020.jsonl,143307,143046,13346,0.9982,0.0931,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_021.jsonl,147686,143306,13346,0.9703,0.0904,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_022.jsonl,151556,147685,13346,0.9745,0.0881,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_023.jsonl,157430,151555,13346,0.9627,0.0848,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_024.jsonl,158862,157429,13346,0.991,0.084,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_025.jsonl,165598,158861,13346,0.9593,0.0806,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_026.jsonl,166166,165597,13346,0.9966,0.0803,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_027.jsonl,166662,166165,13346,0.997,0.0801,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_028.jsonl,167983,166661,13346,0.9921,0.0794,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_029.jsonl,168248,167982,13346,0.9984,0.0793,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_030.jsonl,168823,168247,13346,0.9966,0.0791,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_031.jsonl,169072,168822,13346,0.9985,0.0789,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_032.jsonl,181119,169071,13346,0.9335,0.0737,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_033.jsonl,183409,181118,13346,0.9875,0.0728,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_034.jsonl,188011,183408,13346,0.9755,0.071,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_035.jsonl,188557,188010,13346,0.9971,0.0708,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_036.jsonl,189336,188556,13346,0.9959,0.0705,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_037.jsonl,189663,189335,13346,0.9983,0.0704,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_038.jsonl,189984,189662,13346,0.9983,0.0702,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_039.jsonl,190215,189983,13346,0.9988,0.0702,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_040.jsonl,190636,190214,13346,0.9978,0.07,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_041.jsonl,190891,190635,13346,0.9987,0.0699,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_042.jsonl,191012,190890,13346,0.9994,0.0699,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_043.jsonl,191325,191011,13346,0.9984,0.0698,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_044.jsonl,191446,191324,13346,0.9994,0.0697,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_045.jsonl,191552,191445,13346,0.9994,0.0697,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_046.jsonl,191661,191551,13346,0.9994,0.0696,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_047.jsonl,191769,191660,13346,0.9994,0.0696,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_048.jsonl,191886,191768,13346,0.9994,0.0696,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_049.jsonl,192045,191885,13346,0.9992,0.0695,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_050.jsonl,198007,192044,13346,0.9699,0.0674,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_051.jsonl,198128,198006,13346,0.9994,0.0674,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_052.jsonl,198234,198127,13346,0.9995,0.0673,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_053.jsonl,198835,198233,13346,0.997,0.0671,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_054.jsonl,199122,198834,13346,0.9986,0.067,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_055.jsonl,208564,199121,13346,0.9547,0.064,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_056.jsonl,209303,208563,13346,0.9965,0.0638,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_057.jsonl,211799,209302,13346,0.9882,0.063,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_058.jsonl,212419,211798,13346,0.9971,0.0628,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_059.jsonl,213837,212418,13346,0.9934,0.0624,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_060.jsonl,216040,213836,13346,0.9898,0.0618,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_061.jsonl,217398,216039,13346,0.9937,0.0614,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_062.jsonl,218723,217397,13346,0.9939,0.061,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_063.jsonl,219434,218722,13346,0.9968,0.0608,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_064.jsonl,219880,219433,13346,0.998,0.0607,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_065.jsonl,220035,219879,13346,0.9993,0.0607,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_066.jsonl,220558,220034,13346,0.9976,0.0605,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_067.jsonl,221001,220557,13346,0.998,0.0604,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_068.jsonl,221127,221000,13346,0.9994,0.0604,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_069.jsonl,223084,221126,13346,0.9912,0.0598,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_070.jsonl,264023,223083,13346,0.8449,0.0505,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_071.jsonl,267632,264022,13346,0.9865,0.0499,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_072.jsonl,273283,267631,13346,0.9793,0.0488,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_073.jsonl,278311,273282,13346,0.9819,0.048,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_074.jsonl,279060,278310,13346,0.9973,0.0478,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_075.jsonl,279281,279059,13346,0.9992,0.0478,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_076.jsonl,279549,279280,13346,0.999,0.0477,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_077.jsonl,279950,279548,13346,0.9986,0.0477,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_078.jsonl,280102,279949,13346,0.9995,0.0476,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_079.jsonl,280640,280101,13346,0.9981,0.0476,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_080.jsonl,283076,280639,13346,0.9914,0.0471,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_081.jsonl,285103,283075,13346,0.9929,0.0468,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_082.jsonl,286032,285102,13346,0.9967,0.0467,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_083.jsonl,286169,286031,13346,0.9995,0.0466,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_084.jsonl,286373,286168,13346,0.9993,0.0466,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_085.jsonl,287023,286372,13346,0.9977,0.0465,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_086.jsonl,287409,287022,13346,0.9987,0.0464,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_087.jsonl,287531,287408,13346,0.9996,0.0464,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_088.jsonl,287727,287530,13346,0.9993,0.0464,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_089.jsonl,287895,287726,13346,0.9994,0.0464,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_090.jsonl,288235,287894,13346,0.9988,0.0463,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_091.jsonl,288643,288234,13346,0.9986,0.0462,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_092.jsonl,289332,288642,13346,0.9976,0.0461,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_093.jsonl,289892,289331,13346,0.9981,0.046,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_094.jsonl,290180,289891,13346,0.999,0.046,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_095.jsonl,295452,290179,13346,0.9822,0.0452,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_096.jsonl,296201,295451,13346,0.9975,0.0451,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_097.jsonl,296902,296200,13346,0.9976,0.045,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_098.jsonl,297077,296901,13346,0.9994,0.0449,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_099.jsonl,297366,297076,13346,0.999,0.0449,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_100.jsonl,297990,297365,13346,0.9979,0.0448,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_249_101.jsonl,299301,297990,13346,0.9956,0.0446,2923b89c62d61570de25bf29038bab72,
../../conversations_split_split/conversation_285_001.jsonl,12598,0,12598,0.0,1.0,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_002.jsonl,17299,12597,12598,0.7282,0.7283,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_003.jsonl,23644,17298,12598,0.7316,0.5328,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_004.jsonl,23835,23643,12598,0.9919,0.5286,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_005.jsonl,24611,23834,12598,0.9684,0.5119,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_006.jsonl,28837,24610,12598,0.8534,0.4369,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_007.jsonl,31938,28836,12598,0.9029,0.3945,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_008.jsonl,32732,31937,12598,0.9757,0.3849,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_009.jsonl,33256,32731,12598,0.9842,0.3788,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_010.jsonl,33455,33255,12598,0.994,0.3766,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_011.jsonl,37347,33454,12598,0.8958,0.3373,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_012.jsonl,38285,37346,12598,0.9755,0.3291,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_013.jsonl,39927,38284,12598,0.9588,0.3155,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_014.jsonl,41282,39926,12598,0.9672,0.3052,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_015.jsonl,44444,41281,12598,0.9288,0.2835,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_016.jsonl,46229,44443,12598,0.9614,0.2725,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_017.jsonl,46498,46228,12598,0.9942,0.2709,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_018.jsonl,46951,46497,12598,0.9903,0.2683,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_019.jsonl,47128,46950,12598,0.9962,0.2673,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_020.jsonl,47960,47127,12598,0.9826,0.2627,78d4146c302aaf8b26f6e7262e652ed9,
../../conversations_split_split/conversation_285_021.jsonl,48178,47959,12598,0.9955,0.2615,78d4146c302aaf8b26f6e7262e652ed9,
